"id","Date","Open","High","Low","Adj Close","Volume","Close","Tickers"
,"2018-11-30",229.5,231,225.5,194.3741455078125,55827957,225.5,"2330.TW"
,"2018-12-03",231,235,231,202.5628662109375,45333986,235,"2330.TW"
,"2018-12-04",233,234.5,231,201.70086669921875,39746162,234,"2330.TW"
,"2018-12-05",226.5,227.5,225,194.80511474609375,42835576,226,"2330.TW"
,"2018-12-06",220,222,219.5,189.63330078125,40149112,220,"2330.TW"
,"2018-12-07",222.5,223.5,220.5,190.4952850341797,25063568,221,"2330.TW"
,"2018-12-10",219.5,220,218.5,188.7713165283203,19433461,219,"2330.TW"
,"2018-12-11",220,223,219,191.78823852539062,27375220,222.5,"2330.TW"
,"2018-12-12",223.5,227,222.5,195.2361297607422,26433846,226.5,"2330.TW"
,"2018-12-13",227,227.5,225,194.80511474609375,32087141,226,"2330.TW"
,"2018-12-14",223,223.5,220.5,191.78823852539062,38646159,222.5,"2330.TW"
,"2018-12-17",221,225,220,192.65020751953125,18938952,223.5,"2330.TW"
,"2018-12-18",221,223,220.5,191.78823852539062,30203541,222.5,"2330.TW"
,"2018-12-19",222,225.5,222,194.3741455078125,23390082,225.5,"2330.TW"
,"2018-12-20",221,222.5,221,190.4952850341797,35027116,221,"2330.TW"
,"2018-12-21",219,224,219,192.65020751953125,43507532,223.5,"2330.TW"
,"2018-12-24",221.5,221.5,219.5,189.63330078125,22976100,220,"2330.TW"
,"2018-12-25",215.5,218,215,187.4783935546875,19402777,217.5,"2330.TW"
,"2018-12-26",218.5,219.5,216,186.61647033691406,16463259,216.5,"2330.TW"
,"2018-12-27",222,224,220.5,192.21922302246094,21491484,223,"2330.TW"
,"2018-12-28",223.5,225.5,222.5,194.3741455078125,29456773,225.5,"2330.TW"
,"2019-01-02",226.5,226.5,219,189.20236206054688,32900482,219.5,"2330.TW"
,"2019-01-03",214,218,214,185.75448608398438,34087620,215.5,"2330.TW"
,"2019-01-04",211.5,211.5,206.5,179.28970336914062,65943521,208,"2330.TW"
,"2019-01-07",212,214,211,183.5995330810547,35442176,213,"2330.TW"
,"2019-01-08",212,212.5,210,181.87559509277344,22694481,211,"2330.TW"
,"2019-01-09",212,216.5,211,185.75448608398438,46295446,215.5,"2330.TW"
,"2019-01-10",216,216.5,214.5,186.18548583984375,20754593,216,"2330.TW"
,"2019-01-11",219,220.5,218,190.0643310546875,28102288,220.5,"2330.TW"
,"2019-01-14",218.5,220,217,188.34034729003906,17612296,218.5,"2330.TW"
,"2019-01-15",216.5,221,215.5,190.4952850341797,38882923,221,"2330.TW"
,"2019-01-16",218.5,220,217.5,187.4783935546875,28978282,217.5,"2330.TW"
,"2019-01-17",218,221,218,190.0643310546875,21163986,220.5,"2330.TW"
,"2019-01-18",219,220,217.5,188.34034729003906,49627569,218.5,"2330.TW"
,"2019-01-21",220,223,220,190.4952850341797,29384866,221,"2330.TW"
,"2019-01-22",220,223,219,192.21922302246094,28926483,223,"2330.TW"
,"2019-01-23",221.5,222,220,190.0643310546875,16671213,220.5,"2330.TW"
,"2019-01-24",222.5,222.5,220.5,191.78823852539062,26417924,222.5,"2330.TW"
,"2019-01-25",226.5,227,225,194.80511474609375,46692764,226,"2330.TW"
,"2019-01-28",229.5,229.5,228,197.3910369873047,26026257,229,"2330.TW"
,"2019-01-29",222.5,225,222,191.78823852539062,41122520,222.5,"2330.TW"
,"2019-01-30",220.5,221.5,220,190.4952850341797,44755945,221,"2330.TW"
,"2019-02-11",228,229,226.5,196.52911376953125,78307106,228,"2330.TW"
,"2019-02-12",230,230,229,198.25302124023438,29406670,230,"2330.TW"
,"2019-02-13",232,232,228.5,197.3910369873047,28634925,229,"2330.TW"
,"2019-02-14",229.5,230,226,195.6671142578125,23647751,227,"2330.TW"
,"2019-02-15",229,229,226.5,195.6671142578125,22369799,227,"2330.TW"
,"2019-02-18",229,230.5,228.5,198.25302124023438,16978916,230,"2330.TW"
,"2019-02-19",230,230.5,229,197.3910369873047,16577023,229,"2330.TW"
,"2019-02-20",231.5,234.5,231,202.1319122314453,30479710,234.5,"2330.TW"
,"2019-02-21",235.5,236.5,234.5,203.85585021972656,33764489,236.5,"2330.TW"
,"2019-02-22",235.5,236.5,234,203.85585021972656,22032163,236.5,"2330.TW"
,"2019-02-25",237.5,239,236,205.14877319335938,24105138,238,"2330.TW"
,"2019-02-26",239,240,236.5,206.44171142578125,24522789,239.5,"2330.TW"
,"2019-02-27",238.5,239.5,237,206.01072692871094,35240889,239,"2330.TW"
,"2019-03-04",239.5,239.5,234.5,202.99383544921875,39655513,235.5,"2330.TW"
,"2019-03-05",234,234.5,232.5,200.8389892578125,22641407,233,"2330.TW"
,"2019-03-06",235,235.5,233.5,201.70086669921875,20433226,234,"2330.TW"
,"2019-03-07",235,235,233,201.70086669921875,17126192,234,"2330.TW"
,"2019-03-08",231,231.5,229,198.25302124023438,22190659,230,"2330.TW"
,"2019-03-11",228,230.5,227.5,198.6839599609375,23200793,230.5,"2330.TW"
,"2019-03-12",233,237,232.5,202.99383544921875,23588085,235.5,"2330.TW"
,"2019-03-13",234,237,234,204.2868194580078,20500195,237,"2330.TW"
,"2019-03-14",239,239,234,202.1319122314453,17175356,234.5,"2330.TW"
,"2019-03-15",237,239.5,235.5,206.01072692871094,33649729,239,"2330.TW"
,"2019-03-18",239.5,241,239,207.7346954345703,26856532,241,"2330.TW"
,"2019-03-19",239,240.5,238,207.3037567138672,14479009,240.5,"2330.TW"
,"2019-03-20",242,242,239.5,208.59666442871094,22975971,242,"2330.TW"
,"2019-03-21",242.5,245.5,241,211.613525390625,26179502,245.5,"2330.TW"
,"2019-03-22",248,248.5,244.5,214.199462890625,22931467,248.5,"2330.TW"
,"2019-03-25",240.5,243.5,240.5,208.16567993164062,19211254,241.5,"2330.TW"
,"2019-03-26",243,244,241,210.32058715820312,19920170,244,"2330.TW"
,"2019-03-27",242,242.5,240.5,208.16567993164062,22590089,241.5,"2330.TW"
,"2019-03-28",240.5,242.5,240,208.59666442871094,13933054,242,"2330.TW"
,"2019-03-29",243,245.5,240.5,211.613525390625,28220810,245.5,"2330.TW"
,"2019-04-01",251,251,245,211.613525390625,35330656,245.5,"2330.TW"
,"2019-04-02",249.5,249.5,246,212.04454040527344,24105053,246,"2330.TW"
,"2019-04-03",249,249,246.5,212.47552490234375,24945323,246.5,"2330.TW"
,"2019-04-08",251,253,250.5,218.0783233642578,45184821,253,"2330.TW"
,"2019-04-09",253,254,252,218.94029235839844,22355674,254,"2330.TW"
,"2019-04-10",253,254.5,252,218.94029235839844,25849934,254,"2330.TW"
,"2019-04-11",253,254,251.5,217.21636962890625,24896840,252,"2330.TW"
,"2019-04-12",251.5,253,251,217.21636962890625,13548148,252,"2330.TW"
,"2019-04-15",255,256,254,220.23324584960938,17192002,255.5,"2330.TW"
,"2019-04-16",257,257,255.5,221.52622985839844,19652648,257,"2330.TW"
,"2019-04-17",260,263,259.5,225.40509033203125,37864191,261.5,"2330.TW"
,"2019-04-18",264,266,263.5,227.99099731445312,38006795,264.5,"2330.TW"
,"2019-04-19",269,269.5,263.5,227.99099731445312,44658699,264.5,"2330.TW"
,"2019-04-22",266.5,267.5,265,229.28392028808594,24967393,266,"2330.TW"
,"2019-04-23",266.5,268,266,231.00787353515625,25336847,268,"2330.TW"
,"2019-04-24",270,270,267.5,231.86981201171875,26449755,269,"2330.TW"
,"2019-04-25",268.5,269,267,230.57687377929688,32386724,267.5,"2330.TW"
,"2019-04-26",262,263,257.5,224.1121063232422,47518804,260,"2330.TW"
,"2019-04-29",260,262,258.5,223.68113708496094,31126618,259.5,"2330.TW"
,"2019-04-30",260,260.5,258,223.25013732910156,33799419,259,"2330.TW"
,"2019-05-02",261.5,262.5,258.5,223.25013732910156,27091394,259,"2330.TW"
,"2019-05-03",262,265,260.5,228.4219512939453,29840246,265,"2330.TW"
,"2019-05-06",260,260,258,223.25013732910156,32823187,259,"2330.TW"
,"2019-05-07",259.5,263,259,226.26702880859375,25686126,262.5,"2330.TW"
,"2019-05-08",260,261.5,259.5,224.1121063232422,25542364,260,"2330.TW"
,"2019-05-09",259.5,259.5,256,221.09523010253906,33587574,256.5,"2330.TW"
,"2019-05-10",257,259,255,220.66421508789062,18617212,256,"2330.TW"
,"2019-05-13",253,254,249.5,215.92340087890625,28284535,250.5,"2330.TW"
,"2019-05-14",247.5,251,245,214.199462890625,45055708,248.5,"2330.TW"
,"2019-05-15",251,252,249,214.6304473876953,36825479,249,"2330.TW"
,"2019-05-16",248.5,249.5,246,212.90652465820312,29713519,247,"2330.TW"
,"2019-05-17",249,249,241.5,208.16567993164062,38647856,241.5,"2330.TW"
,"2019-05-20",242.5,243,238,205.14877319335938,39157661,238,"2330.TW"
,"2019-05-21",233.5,236,232.5,201.70086669921875,80042775,234,"2330.TW"
,"2019-05-22",236.5,240.5,235.5,205.14877319335938,34622034,238,"2330.TW"
,"2019-05-23",233.5,233.5,230,198.25302124023438,58752627,230,"2330.TW"
,"2019-05-24",230,234,230,200.8389892578125,36000789,233,"2330.TW"
,"2019-05-27",234,235,231,199.114990234375,35562033,231,"2330.TW"
,"2019-05-28",232,232,230.5,198.6839599609375,95240033,230.5,"2330.TW"
,"2019-05-29",228,230.5,227,197.82203674316406,26533236,229.5,"2330.TW"
,"2019-05-30",230,231.5,229,199.114990234375,28500328,231,"2330.TW"
,"2019-05-31",232,237.5,231,202.99383544921875,46070338,235.5,"2330.TW"
,"2019-06-03",235.5,238.5,232,205.14877319335938,31054092,238,"2330.TW"
,"2019-06-04",237.5,238,233,200.8389892578125,24443428,233,"2330.TW"
,"2019-06-05",238,238,234,202.5628662109375,29139584,235,"2330.TW"
,"2019-06-06",231.5,232,229.5,199.9769287109375,34651731,232,"2330.TW"
,"2019-06-10",237.5,240,234.5,206.87269592285156,35373888,240,"2330.TW"
,"2019-06-11",240,246,239,210.75157165527344,31965670,244.5,"2330.TW"
,"2019-06-12",244.5,247.5,243,212.04454040527344,29675556,246,"2330.TW"
,"2019-06-13",242.5,244,240,206.87269592285156,32981724,240,"2330.TW"
,"2019-06-14",238.5,239.5,236,203.4248504638672,31951556,236,"2330.TW"
,"2019-06-17",231.5,235,230.5,200.8389892578125,51017012,233,"2330.TW"
,"2019-06-18",234,235.5,233,202.99383544921875,28578087,235.5,"2330.TW"
,"2019-06-19",242.5,244,240.5,210.32058715820312,50164372,244,"2330.TW"
,"2019-06-20",242,245.5,241,211.1825714111328,37836291,245,"2330.TW"
,"2019-06-21",248,248.5,246,214.199462890625,61164304,248.5,"2330.TW"
,"2019-06-24",241,242,240,214.64480590820312,43300507,241,"2330.TW"
,"2019-06-25",241,241.5,237,212.4181365966797,28559283,238.5,"2330.TW"
,"2019-06-26",235,236.5,234,208.85562133789062,27607041,234.5,"2330.TW"
,"2019-06-27",236,241.5,236,214.19949340820312,42007834,240.5,"2330.TW"
,"2019-06-28",241.5,241.5,238,212.86349487304688,25962203,239,"2330.TW"
,"2019-07-01",245.5,250,245,221.32461547851562,66307875,248.5,"2330.TW"
,"2019-07-02",249.5,250,247.5,221.76995849609375,24181202,249,"2330.TW"
,"2019-07-03",244,245,242,215.9807586669922,29449774,242.5,"2330.TW"
,"2019-07-04",244.5,245,242.5,217.3166961669922,17481240,244,"2330.TW"
,"2019-07-05",244.5,245,241.5,216.42605590820312,22867074,243,"2330.TW"
,"2019-07-08",240,244.5,240,215.9807586669922,27787909,242.5,"2330.TW"
,"2019-07-09",241.5,243,240.5,215.53543090820312,16418987,242,"2330.TW"
,"2019-07-10",243,247,243,219.98866271972656,23812131,247,"2330.TW"
,"2019-07-11",250,250,247.5,222.6605987548828,31160289,250,"2330.TW"
,"2019-07-12",252,252,249.5,223.1058807373047,23479432,250.5,"2330.TW"
,"2019-07-15",251,254.5,249.5,226.66845703125,29727300,254.5,"2330.TW"
,"2019-07-16",254,256.5,253.5,228.0044403076172,21361249,256,"2330.TW"
,"2019-07-17",254,254,251,224.44187927246094,25573648,252,"2330.TW"
,"2019-07-18",252,254.5,251.5,226.22311401367188,20842575,254,"2330.TW"
,"2019-07-19",259.5,261,259,230.67636108398438,59709798,259,"2330.TW"
,"2019-07-22",263,264,262,235.12957763671875,31522639,264,"2330.TW"
,"2019-07-23",265.5,266.5,262.5,235.12957763671875,29273223,264,"2330.TW"
,"2019-07-24",266.5,266.5,263,236.0202178955078,23734039,265,"2330.TW"
,"2019-07-25",264,265,261.5,236.0202178955078,30433545,265,"2330.TW"
,"2019-07-26",261,262.5,261,232.45761108398438,20438071,261,"2330.TW"
,"2019-07-29",260,262,259.5,232.45761108398438,17509320,261,"2330.TW"
,"2019-07-30",262.5,263,260,231.56698608398438,22670612,260,"2330.TW"
,"2019-07-31",260,260,257,231.12167358398438,31635601,259.5,"2330.TW"
,"2019-08-01",257.5,257.5,255.5,228.44976806640625,30017526,256.5,"2330.TW"
,"2019-08-02",252,253.5,250.5,223.9965362548828,54021644,251.5,"2330.TW"
,"2019-08-05",251,252,245.5,219.54330444335938,51535721,246.5,"2330.TW"
,"2019-08-06",240,250,240,221.32461547851562,58625879,248.5,"2330.TW"
,"2019-08-07",250,250.5,246.5,220.87930297851562,29435460,248,"2330.TW"
,"2019-08-08",248,254,248,225.77784729003906,29725266,253.5,"2330.TW"
,"2019-08-12",254.5,254.5,251,223.55123901367188,21794603,251,"2330.TW"
,"2019-08-13",249,249.5,246.5,219.54330444335938,23121107,246.5,"2330.TW"
,"2019-08-14",252.5,254,249.5,222.2152557373047,35216703,249.5,"2330.TW"
,"2019-08-15",247,248.5,246,220.87930297851562,27624412,248,"2330.TW"
,"2019-08-16",249.5,252,248,222.6605987548828,25370715,250,"2330.TW"
,"2019-08-19",251.5,253,250.5,224.44187927246094,24060514,252,"2330.TW"
,"2019-08-20",254,254.5,252.5,226.66845703125,19960494,254.5,"2330.TW"
,"2019-08-21",254.5,255,253,226.66845703125,20269296,254.5,"2330.TW"
,"2019-08-22",257,257.5,254,226.22311401367188,21900840,254,"2330.TW"
,"2019-08-23",253.5,254.5,253,226.22311401367188,14166877,254,"2330.TW"
,"2019-08-26",249,250.5,248.5,221.32461547851562,31678620,248.5,"2330.TW"
,"2019-08-27",250.5,251,248.5,222.6605987548828,50234951,250,"2330.TW"
,"2019-08-28",250.5,253,250.5,224.44187927246094,15132882,252,"2330.TW"
,"2019-08-29",253,254,251,226.22311401367188,19587767,254,"2330.TW"
,"2019-08-30",256.5,259,256,230.67636108398438,35184201,259,"2330.TW"
,"2019-09-02",258,258,256,229.3404083251953,14614854,257.5,"2330.TW"
,"2019-09-03",256.5,258,253,226.22311401367188,25762495,254,"2330.TW"
,"2019-09-04",254,258,254,229.3404083251953,22540733,257.5,"2330.TW"
,"2019-09-05",263,263,260.5,234.23892211914062,48791728,263,"2330.TW"
,"2019-09-06",265,265,263,234.68423461914062,25408515,263.5,"2330.TW"
,"2019-09-10",263.5,264,260.5,232.9029541015625,29308866,261.5,"2330.TW"
,"2019-09-11",264,264.5,260.5,234.23892211914062,36196015,263,"2330.TW"
,"2019-09-12",265,265,261.5,233.7935791015625,26017293,262.5,"2330.TW"
,"2019-09-16",262,265.5,261.5,236.4654998779297,32573966,265.5,"2330.TW"
,"2019-09-17",266.5,266.5,264.5,236.0202178955078,27600844,265,"2330.TW"
,"2019-09-18",267,269.5,266.5,237.80142211914062,47684759,267,"2330.TW"
,"2019-09-19",268,268,264,237.80148315429688,25233567,265,"2330.TW"
,"2019-09-20",266,266.5,264,236.9041290283203,43868865,264,"2330.TW"
,"2019-09-23",264,264,263,236.9041290283203,13093208,264,"2330.TW"
,"2019-09-24",263.5,265.5,262,237.80148315429688,24244943,265,"2330.TW"
,"2019-09-25",262.5,266,262,238.6988525390625,21003163,266,"2330.TW"
,"2019-09-26",269,269.5,266.5,240.4935760498047,29940103,268,"2330.TW"
,"2019-09-27",271.5,272.5,271,244.08302307128906,41235817,272,"2330.TW"
,"2019-10-01",273,280.5,273,251.2619171142578,71743890,280,"2330.TW"
,"2019-10-02",280,281,279,250.81324768066406,29295953,279.5,"2330.TW"
,"2019-10-03",274,277.5,274,248.1212158203125,31890864,276.5,"2330.TW"
,"2019-10-04",279.5,280,275,248.1212158203125,35169613,276.5,"2330.TW"
,"2019-10-07",279,279.5,277.5,249.4672393798828,17510230,278,"2330.TW"
,"2019-10-08",283.5,286.5,282.5,257.0948181152344,35278551,286.5,"2330.TW"
,"2019-10-09",283.5,286,282,253.05662536621094,34777456,282,"2330.TW"
,"2019-10-14",291.5,291.5,288.5,260.2355651855469,46683517,290,"2330.TW"
,"2019-10-15",293.5,296,292,263.37640380859375,38018567,293.5,"2330.TW"
,"2019-10-16",298,298,293.5,266.0684509277344,40297144,296.5,"2330.TW"
,"2019-10-17",295,295.5,292,263.37640380859375,40271938,293.5,"2330.TW"
,"2019-10-18",293,295.5,291,262.9277038574219,45102984,293,"2330.TW"
,"2019-10-21",291,291,288.5,260.2355651855469,34634365,290,"2330.TW"
,"2019-10-22",292.5,294,291.5,263.8250427246094,26005020,294,"2330.TW"
,"2019-10-23",293.5,293.5,290.5,262.9277038574219,28675408,293,"2330.TW"
,"2019-10-24",294.5,294.5,291,262.9277038574219,29040827,293,"2330.TW"
,"2019-10-25",294.5,294.5,292.5,263.37640380859375,22682711,293.5,"2330.TW"
,"2019-10-28",295,295.5,294,264.2737121582031,20076561,294.5,"2330.TW"
,"2019-10-29",297,298.5,296.5,267.8631591796875,36682131,298.5,"2330.TW"
,"2019-10-30",298.5,299.5,296.5,268.76055908203125,32370342,299.5,"2330.TW"
,"2019-10-31",300,301.5,298.5,267.8631591796875,40944514,298.5,"2330.TW"
,"2019-11-01",299.5,299.5,296.5,268.3118591308594,30121678,299,"2330.TW"
,"2019-11-04",302.5,308,301,275.4908142089844,44899671,307,"2330.TW"
,"2019-11-05",307.5,310.5,307,278.63153076171875,32201184,310.5,"2330.TW"
,"2019-11-06",309,311.5,308,279.0802307128906,22149743,311,"2330.TW"
,"2019-11-07",310,310,306.5,277.28546142578125,28291659,309,"2330.TW"
,"2019-11-08",308.5,309,305.5,274.144775390625,25651542,305.5,"2330.TW"
,"2019-11-11",305,305,300,270.1065368652344,35165583,301,"2330.TW"
,"2019-11-12",302.5,305,302,273.696044921875,17540708,305,"2330.TW"
,"2019-11-13",303,304,301.5,272.7986755371094,18172438,304,"2330.TW"
,"2019-11-14",304.5,305,302,272.3499755859375,15734835,303.5,"2330.TW"
,"2019-11-15",305.5,307.5,304.5,275.4908142089844,28848445,307,"2330.TW"
,"2019-11-18",308.5,311,307,279.0802307128906,18691325,311,"2330.TW"
,"2019-11-19",312.5,315,311,282.6697082519531,31634197,315,"2330.TW"
,"2019-11-20",314,314,312,281.3236389160156,22387973,313.5,"2330.TW"
,"2019-11-21",309.5,311,307,279.0802307128906,28108833,311,"2330.TW"
,"2019-11-22",310,310.5,308,277.28546142578125,24737984,309,"2330.TW"
,"2019-11-25",310.5,310.5,307,275.4908142089844,19530177,307,"2330.TW"
,"2019-11-26",310,310.5,307,275.4908142089844,101224622,307,"2330.TW"
,"2019-11-27",307.5,311.5,307.5,279.0802307128906,18467648,311,"2330.TW"
,"2019-11-28",310,312,308.5,277.73431396484375,19077982,309.5,"2330.TW"
,"2019-11-29",309,309.5,305,273.696044921875,30963561,305,"2330.TW"
,"2019-12-02",307,308,306.5,275.939453125,24016807,307.5,"2330.TW"
,"2019-12-03",305,307,305,275.4908142089844,24690319,307,"2330.TW"
,"2019-12-04",305,306,304,274.59344482421875,25492686,306,"2330.TW"
,"2019-12-05",309,312,309,279.9776611328125,34521842,312,"2330.TW"
,"2019-12-06",315,316,311,280.87493896484375,17695703,313,"2330.TW"
,"2019-12-09",314,316.5,314,283.56707763671875,23256081,316,"2330.TW"
,"2019-12-10",315,315.5,312.5,281.3236389160156,20570594,313.5,"2330.TW"
,"2019-12-11",314,319,313,286.2591552734375,31223148,319,"2330.TW"
,"2019-12-12",325,334.5,324,297.4762268066406,52742851,331.5,"2330.TW"
,"2019-12-13",340,343,338,304.2063903808594,58198939,339,"2330.TW"
,"2019-12-16",336.5,338.5,336,301.51434326171875,102188,336,"2330.TW"
,"2019-12-17",335,345,335,309.590576171875,40813458,345,"2330.TW"
,"2019-12-18",341.5,345,341.5,309.14202880859375,39682841,344.5,"2330.TW"
,"2019-12-19",340,342,335,302.814453125,54888012,335,"2330.TW"
,"2019-12-20",332,333,328.5,297.3908996582031,86280459,329,"2330.TW"
,"2019-12-23",329.5,334,329.5,301.9105224609375,26639340,334,"2330.TW"
,"2019-12-24",334,334.5,332,300.10260009765625,13488907,332,"2330.TW"
,"2019-12-25",332,334.5,331,301.0065612792969,12262954,333,"2330.TW"
,"2019-12-26",333,334,331.5,301.0065612792969,11427884,333,"2330.TW"
,"2019-12-27",335,338,335,305.52618408203125,16677806,338,"2330.TW"
,"2019-12-30",338,339,334,302.36248779296875,21531263,334.5,"2330.TW"
,"2019-12-31",331,333.5,331,299.1987609863281,22890517,331,"2330.TW"
,"2024-11-27",1010,1020,1000,1000,31276090,1000,"2330.TW"
,"2024-11-28",1005,1005,992,1005,33689956,1005,"2330.TW"
,"2024-11-29",995,1010,994,996,40094983,996,"2330.TW"
,"2024-12-02",1020,1040,1015,1035,31168404,1035,"2330.TW"
,"2024-12-03",1060,1065,1055,1055,43414538,1055,"2330.TW"
,"2024-12-04",1065,1070,1055,1070,33466290,1070,"2330.TW"
,"2024-12-05",1070,1080,1070,1075,31425359,1075,"2330.TW"
,"2024-12-06",1075,1080,1060,1065,30765288,1065,"2330.TW"
